,eLower,eUpper,dead_asymmetry_thrown_beta,dead_asymmetry_type0_beta,dead_corrected_asymmetry_type0_beta,err_dead_asymmetry_thrown_beta,err_dead_asymmetry_type0_beta,err_dead_corrected_asymmetry_type0_beta,dead_correction_misbs,dead_correction_misbs_thrown,err_dead_correction_misbs,err_dead_correction_misbs_thrown,threshold,thickness,dead_precision_type0_corrected_asymmetry,dead_precision_type0_correction,n_KE,n_Type0,n_Type1,weighted_corrected_asymmetry_type0,dead_err_weight,err_dead_weighted_corrected_asymmetry_type0
547,200,600,-0.11763055866635624,-0.11842450518610838,-0.11931474013750457,0.0009499088987551216,0.0009542422079161739,0.0009610429849914504,0.0075013362352736555,,0.0017479744008006475,,10,dead_layer_1000,-0.008054687827203026,0.23302173719145117,123637155.0,119617960.0,2054232.0,-0.11543605814270326,0.00016976698923904966,-0.00010852220980959038
548,225,600,-0.11669695882433043,-0.11766754080458987,-0.11866442315935731,0.0009458935693569284,0.001011624478317621,0.0010473423780990245,0.008441178163079845,,0.0019619718500624075,,10,dead_layer_1000,-0.008826085782193734,0.2324286743103836,113612476.0,109726879.0,1891022.0,-0.11460604732891831,0.00017655729697760663,-0.00011754562354156005
549,250,600,-0.11666159417582928,-0.11714251542571096,-0.11817478290272646,0.0011170476333821173,0.0011531394925426576,0.0012024179762689716,0.008761027573697518,,0.0023155279511870696,,10,dead_layer_1000,-0.010174911658257256,0.2642986717835224,103483413.0,99760291.0,1724209.0,-0.113923095397306,0.00018440174675757383,-0.00013440795591844704
550,275,600,-0.11642386304720337,-0.1171543783679841,-0.11798028802910125,0.0013323914609529172,0.001385340913074279,0.0014396788992562662,0.007023871756733508,,0.0025674728243889546,,10,dead_layer_1000,-0.012202707107319083,0.3655352650662535,93365342.0,89838604.0,1557428.0,-0.1135237567710336,0.0001935051601640861,-0.00016074429145311258
551,300,600,-0.11650819050036841,-0.11745971191913694,-0.11834848673852258,0.0016252739656623615,0.0016824139532303501,0.0017446236818449096,0.00754226401301042,,0.0031163145288708154,,10,dead_layer_1000,-0.014741410979757228,0.4131802497890775,83371525.0,80063860.0,1391349.0,-0.11365315284139194,0.00020406861963388227,-0.00019542372253192737
552,50,625,-0.11759638788270951,-0.1189556858977377,-0.12036066998228874,0.0005625018138629928,0.000582888859632029,0.0006160237762014266,0.011787934016017552,,0.0014721175080679345,,10,dead_layer_1000,-0.0051181484474295096,0.12488341944123608,176837738.0,172643366.0,2881298.0,-0.11750586404671999,0.00014421369087939292,-7.029722693564226e-05
553,75,625,-0.11755277092908775,-0.11893823018668592,-0.12021376946138519,0.0005952690611326544,0.0006187068079596201,0.000641930977497745,0.010714138370774923,,0.0012611365351718618,,10,dead_layer_1000,-0.0053399122278080195,0.11770769533944776,170400683.0,166071306.0,2797870.0,-0.11715949339026507,0.00014646843489991994,-7.309164144454526e-05
554,100,625,-0.11762147877675058,-0.1190034359418117,-0.12017288460193465,0.0006392972086921865,0.0006658048901706395,0.0006919512405032689,0.009828476435556238,,0.0011871965760361768,,10,dead_layer_1000,-0.005757964808744628,0.1207915167544468,162904327.0,158496518.0,2686012.0,-0.11692128820754072,0.00014935725809287216,-7.874688425893206e-05
555,125,625,-0.11765906394792292,-0.11889013673314926,-0.11999964319233755,0.0006987888575161294,0.0007251694534810185,0.0007486774814049495,0.009330784652804153,,0.0012560850531554064,,10,dead_layer_1000,-0.006238997562725716,0.13461730174834963,154578107.0,150151570.0,2554107.0,-0.1165633036557324,0.00015289235590692677,-8.506668377289426e-05
556,150,625,-0.11772503396027097,-0.11917888136791402,-0.12023623548449838,0.0007741460239011969,0.0007839788067492992,0.0008177552483916898,0.00888129326060456,,0.0013615800392718647,,10,dead_layer_1000,-0.00680123795540089,0.1533087580061713,145603487.0,141205661.0,2409532.0,-0.11660460513380597,0.00015708960766577505,-9.308302228419306e-05
557,175,625,-0.11807634657511742,-0.11912428206669759,-0.12012908460863504,0.0008426566598217036,0.0008823436745900077,0.000918634772571931,0.008443225975671528,,0.0015087532465642964,,10,dead_layer_1000,-0.007647063786132424,0.17869393178764215,136140665.0,131811712.0,2255781.0,-0.11630926221241122,0.00016199102980601408,-0.0001045080405803865
558,190,625,-0.11748846497870666,-0.11834563265689019,-0.1192314852566453,0.0008910261909118332,0.0008895456979810853,0.0008961722986075154,0.007465322211816607,,0.0016244586195202418,,10,dead_layer_1000,-0.007516238656916066,0.2176006036214942,126334331.0,122107431.0,2096677.0,-0.11524223260424225,0.0001676568343057852,-0.00010089346227473336
559,200,625,-0.11748846497870666,-0.11834563265689019,-0.1192314852566453,0.0008910261909118332,0.0008895456979810853,0.0008961722986075154,0.007465322211816607,,0.0016244586195202418,,10,dead_layer_1000,-0.007516238656916066,0.2176006036214942,126334331.0,122107431.0,2096677.0,-0.11524223260424225,0.0001676568343057852,-0.00010089346227473336
560,225,625,-0.11659216713225179,-0.11762416274673604,-0.11860887278438997,0.0008764366185598876,0.0009338609227372065,0.0009672460719158227,0.008336478501630702,,0.0018117317315534795,,10,dead_layer_1000,-0.008154921712088991,0.21732578464624913,116309652.0,112216350.0,1933467.0,-0.1144346539827888,0.00017418478097944198,-0.00010823602678677017
561,250,625,-0.11653912884679257,-0.11712885624423783,-0.11814399205176375,0.0010258033159354074,0.001054569295748277,0.0010998863235296558,0.008612176867674714,,0.002120858135632638,,10,dead_layer_1000,-0.009309710163236657,0.2462627240730681,106180589.0,102249762.0,1766654.0,-0.11377027743764667,0.00018170078370545692,-0.00012259819211959375
562,275,625,-0.11629543010766476,-0.1171368733394682,-0.11795876873017798,0.0012096398311820984,0.0012542337685222324,0.001303465591460109,0.00698518708369627,,0.0023240944095676607,,10,dead_layer_1000,-0.011050179698312134,0.3327175609930617,96062518.0,92328075.0,1599873.0,-0.11337310610812353,0.00019038776039402607,-0.00014512883589277818
563,300,625,-0.11634305788488097,-0.11741044614433295,-0.11828857746698807,0.0014583927731689136,0.0015055611906284478,0.0015614320187107094,0.007447655119039027,,0.002788428730560401,,10,dead_layer_1000,-0.013200192716380187,0.3744035788435103,86068701.0,82553331.0,1433794.0,-0.11345722632843509,0.00020041828445828804,-0.00017435145571690006
564,50,650,-0.11756635018336915,-0.11892817576963459,-0.12032139634401444,0.0005400665388855113,0.0005598607717881623,0.0005923964751108071,0.011690661710076964,,0.001415903415131434,,10,dead_layer_1000,-0.004923450800197405,0.12111405241595281,178897147.0,174523739.0,2912887.0,-0.11737996007090225,0.00014319439428485547,-6.7462415208442e-05
565,75,650,-0.11752245753321844,-0.1189095467015391,-0.1201771499207088,0.0005701438724469167,0.0005928910741334027,0.0006155865434443892,0.010648703295053366,,0.0012089345388496852,,10,dead_layer_1000,-0.00512232603161703,0.11352880302442746,172460092.0,167951679.0,2829459.0,-0.11703550585266857,0.00014539944564626446,-6.994554412780032e-05
566,100,650,-0.1175858851389704,-0.11896976070756862,-0.1201344821658624,0.0006107544031271607,0.0006363791780441614,0.0006615887194423563,0.009789966305414148,,0.0011336782257013243,,10,dead_layer_1000,-0.0055070676421524085,0.11580001302704851,164963736.0,160376891.0,2717601.0,-0.11679412226488346,0.00014822273824554138,-7.513047968063845e-05
567,125,650,-0.11761807474368935,-0.11885714341111198,-0.1199637424739655,0.0006654239115003443,0.0006905502323025313,0.0007130356190430112,0.009307406389101783,,0.0011948860211788393,,10,dead_layer_1000,-0.005943759375444242,0.12838012774191893,156637516.0,152031943.0,2585696.0,-0.11643647909909784,0.0001516744895100928,-8.084056394729651e-05
568,150,650,-0.11767596062690518,-0.1191295040499201,-0.12018575575867564,0.0007344369940259197,0.0007444061211690067,0.0007764061428218283,0.008873684712008138,,0.0012899910968414818,,10,dead_layer_1000,-0.006460051259159163,0.1453726539433869,147662896.0,143086034.0,2441121.0,-0.11646055712466562,0.00015576792051903392,-8.81706841685844e-05
569,175,650,-0.11800379762361636,-0.11907013165101031,-0.12007604914740655,0.0007971485335873627,0.0008338077759789709,0.0008678914956581353,0.008454202196186176,,0.0014229739271810354,,10,dead_layer_1000,-0.007227848532830249,0.16831557776356015,138200074.0,133692085.0,2287370.0,-0.11615925306291264,0.0001605411132560868,-9.849890475238142e-05
570,190,650,-0.11743419449958496,-0.11832112807508248,-0.11921414515918821,0.0008366570178530045,0.0008347592637918084,0.0008407990876993586,0.007526188125775958,,0.0015250623642821223,,10,dead_layer_1000,-0.007052846678358751,0.2026341009280693,128393740.0,123987804.0,2128266.0,-0.11512321444974635,0.00016604892785940465,-9.443560425961752e-05
571,200,650,-0.11743419449958496,-0.11832112807508248,-0.11921414515918821,0.0008366570178530045,0.0008347592637918084,0.0008407990876993586,0.007526188125775958,,0.0015250623642821223,,10,dead_layer_1000,-0.007052846678358751,0.2026341009280693,128393740.0,123987804.0,2128266.0,-0.11512321444974635,0.00016604892785940465,-9.443560425961752e-05
572,225,650,-0.11657834341912914,-0.11763441519993738,-0.11862218508778882,0.0008164123516857778,0.000870717784246443,0.0009018907582389307,0.008361178223090444,,0.0016893015831381914,,10,dead_layer_1000,-0.007603052983482538,0.20204109254279173,118369061.0,114096723.0,1965056.0,-0.11434071098710644,0.0001723814103532758,-0.0001006972132989423
573,250,650,-0.11652596239278648,-0.11717071700141427,-0.11818768788215803,0.0009487190888574878,0.0009770595889994974,0.0010190476587242294,0.008625109814028968,,0.0019633887339483075,,10,dead_layer_1000,-0.00862228271814824,0.22763637522096286,108239998.0,104130135.0,1798243.0,-0.1137001119910126,0.00017965387604372538,-0.00011335636837256885
574,275,650,-0.11629623134827424,-0.11718677225740201,-0.11802375441226842,0.0011094009082582197,0.0011525051784026744,0.001198263457458746,0.007109142118107564,,0.0021368672249001248,,10,dead_layer_1000,-0.010152731231317175,0.30058018104003714,98121927.0,94208448.0,1631462.0,-0.11331651416011183,0.00018803385915041,-0.00013316380035817668
575,300,650,-0.11634039877271928,-0.11745090709109388,-0.118343238239059,0.0013245621135481078,0.0013695618189213613,0.0014207192240503412,0.007564109751554172,,0.0025379039702312805,,10,dead_layer_1000,-0.012005073083942662,0.33551918911671347,88128110.0,84433704.0,1465383.0,-0.11338218813359538,0.00019767424169308303,-0.00015831580246782683
576,50,675,-0.11743716159513069,-0.11880759549443315,-0.12014926685854427,0.0005422012808602059,0.0005591947138908147,0.0006081143116951869,0.011250577814473429,,0.0014624110626378852,,10,dead_layer_1000,-0.005061323531929163,0.12998541823839044,180380298.0,175856550.0,2934920.0,-0.11713604971853929,0.00014244287671835146,-6.917582477065124e-05
577,75,675,-0.11738665080556278,-0.11878181182266456,-0.119998097853976,0.0005709438580460113,0.0005908834521868266,0.0006304403670470787,0.010210953068291865,,0.0012738624833422065,,10,dead_layer_1000,-0.00525375300377055,0.12475451359167827,173943243.0,169284490.0,2851492.0,-0.11678416732853729,0.0001446115658494725,-7.154311278449048e-05
578,100,675,-0.11743653940400368,-0.118829018877031,-0.11994090115702376,0.0006108906050386954,0.0006333478164515742,0.0006754621502285971,0.009340139689258875,,0.0012088715539116414,,10,dead_layer_1000,-0.005631624772806219,0.12942756683841025,166446887.0,161709702.0,2739634.0,-0.11652730629749637,0.0001473869972321652,-7.658950209337692e-05
579,125,675,-0.11745177231091261,-0.11870450761981112,-0.11975428883790909,0.0006639844084045533,0.0006845063018554548,0.0007248379997672937,0.008823583427136426,,0.001271200629808213,,10,dead_layer_1000,-0.006052710151770706,0.14406852276125232,158120667.0,153364754.0,2607729.0,-0.1161523499522733,0.00015077799107131898,-8.202931631367974e-05
580,150,675,-0.11748685679508941,-0.11894839575455493,-0.1199422379142428,0.0007310353315334517,0.0007395259942383622,0.0007908765529114265,0.008344601646760095,,0.0013662859755934657,,10,dead_layer_1000,-0.006593811876987766,0.16373291781087534,149146047.0,144418845.0,2463154.0,-0.116140654175636,0.0001547958848676144,-8.962600488870375e-05
581,175,675,-0.11777574678392147,-0.1188650567486965,-0.11980137640569324,0.0007963814284233928,0.0008245132486430993,0.0008793287093751387,0.007864671459924956,,0.0014980995434636017,,10,dead_layer_1000,-0.00733988820293179,0.19048469489123407,139683225.0,135024896.0,2309403.0,-0.11580609188995732,0.00015947597960809076,-9.95427630876246e-05
582,190,675,-0.11719355888305369,-0.118112593405193,-0.1189293406557043,0.0008308499828651982,0.0008214384598845392,0.000852961170103864,0.00687740089716063,,0.0015991187282355756,,10,dead_layer_1000,-0.007171999486427429,0.23251788751994665,129876891.0,125320615.0,2150299.0,-0.1147571211303277,0.00016486936699241275,-9.555142498355038e-05
583,200,675,-0.11719355888305369,-0.118112593405193,-0.1189293406557043,0.0008308499828651982,0.0008214384598845392,0.000852961170103864,0.00687740089716063,,0.0015991187282355756,,10,dead_layer_1000,-0.007171999486427429,0.23251788751994665,129876891.0,125320615.0,2150299.0,-0.1147571211303277,0.00016486936699241275,-9.555142498355038e-05
584,225,675,-0.11633471078205816,-0.11741913202859382,-0.11831342307109152,0.0008077765409652756,0.0008505198676606488,0.0009089440758006687,0.007560944480401968,,0.0017917913300757801,,10,dead_layer_1000,-0.007682510168389831,0.23697982900418305,119852212.0,115429534.0,1987089.0,-0.1139475280693271,0.00017106068616128928,-0.00010117741180237483
585,250,675,-0.11624006868808617,-0.11693711268974213,-0.11784174198594237,0.0009321630994865513,0.0009453917058949713,0.0010172377542706286,0.007661108123044952,,0.0020759055122492502,,10,dead_layer_1000,-0.008632236227397058,0.27096674252708103,109723149.0,105462946.0,1820276.0,-0.11326631968618922,0.00017815786901975033,-0.00011274475604066405
586,275,675,-0.11596630639537871,-0.11690549033683535,-0.1176170610536063,0.001079341202697056,0.001107686713436341,0.001185124290768546,0.0060355596419229005,,0.002244895510422934,,10,dead_layer_1000,-0.010076125692584703,0.37194488060890424,99605078.0,95541259.0,1653495.0,-0.11281836547471416,0.00018631781997995682,-0.00013112630693194835
587,300,675,-0.11593791941797628,-0.11709368863005223,-0.117830429648558,0.0012787451149732516,0.0013100724067011671,0.0014010769028848153,0.006235463642063719,,0.0026576775823855957,,10,dead_layer_1000,-0.011890620335202703,0.42621972237272127,89611261.0,85766515.0,1487416.0,-0.1127749481385994,0.0001956799620260882,-0.00015528955248187497
588,50,740,-0.11746829200605648,-0.11878722368171689,-0.12009947245418724,0.0005501560952131383,0.0005534854089808658,0.0006052011855902721,0.010999846165551335,,0.0013867301294202604,,10,dead_layer_1000,-0.005039166061459014,0.12606813845843948,181906237.0,177181214.0,2956724.0,-0.11697988304926815,0.00014161630103378157,-6.875370691443737e-05
589,75,740,-0.11742172724698487,-0.11876114250055075,-0.11995102166731937,0.00057749680235405,0.0005826663931952303,0.0006264020434196767,0.009985029466782591,,0.0012113459146883678,,10,dead_layer_1000,-0.00522214846286999,0.12131620830145548,175469182.0,170609154.0,2873296.0,-0.11662869852608664,0.00014374503850127763,-7.09882158730291e-05
590,100,740,-0.11747223189499342,-0.11880460301459504,-0.11989201319044605,0.0006151704988300802,0.0006219368427936148,0.0006681597374306215,0.009130194568252627,,0.0011488096221972577,,10,dead_layer_1000,-0.005573012910953987,0.12582531660298685,167972826.0,163034366.0,2761438.0,-0.11636714595114338,0.00014646801445480695,-7.564649655539175e-05
591,125,740,-0.11749029833398443,-0.11868265128057244,-0.11970799965721146,0.0006650546308965718,0.0006691623782224525,0.0007143003493672213,0.008613126133800072,,0.0012014603383827488,,10,dead_layer_1000,-0.005967022683635583,0.13949178494761807,159646606.0,154689418.0,2629533.0,-0.11599094563224376,0.000149792564444048,-8.070584476384815e-05
592,150,740,-0.11752807362511757,-0.11891247495254172,-0.11988137513168258,0.0007277152948808403,0.0007210961902234149,0.0007765259259119177,0.008130346816605648,,0.0012829002502628309,,10,dead_layer_1000,-0.006477452607287412,0.15779157755516646,150671986.0,145743509.0,2484958.0,-0.11596005826482407,0.00015372800469302736,-8.78366828135092e-05
593,175,740,-0.11780674233731817,-0.11882785462890325,-0.11973854170981307,0.0007901233209620386,0.0007985579120264091,0.0008576890244966127,0.007643825586662016,,0.0013959617809450385,,10,dead_layer_1000,-0.007163015452244492,0.18262606401968434,141209164.0,136349560.0,2331207.0,-0.1156178325450228,0.00015830666589823636,-9.689445294075161e-05
594,190,740,-0.11726270070855291,-0.11810960795458486,-0.11890315889335715,0.0008318805475351377,0.0008042552240230955,0.0008456675767085822,0.006674083738172522,,0.0014791365924969816,,10,dead_layer_1000,-0.007112238098460038,0.22162391880656782,131402830.0,126645279.0,2172103.0,-0.11459816909598178,0.00016357562720795994,-9.459933008475495e-05
595,200,740,-0.11726270070855291,-0.11810960795458486,-0.11890315889335715,0.0008318805475351377,0.0008042552240230955,0.0008456675767085822,0.006674083738172522,,0.0014791365924969816,,10,dead_layer_1000,-0.007112238098460038,0.22162391880656782,131402830.0,126645279.0,2172103.0,-0.11459816909598178,0.00016357562720795994,-9.459933008475495e-05
596,225,740,-0.11646952760923113,-0.11745591917174072,-0.11831845560143625,0.0008373115021049892,0.0008412810983426883,0.0009057599431632877,0.007281579536072403,,0.0016496065104592396,,10,dead_layer_1000,-0.007655271855596235,0.2265451475586048,121378151.0,116754198.0,2008893.0,-0.11381106301696997,0.00016961380165895462,-0.00010071103478030405
597,250,740,-0.116404371116134,-0.11701102976579647,-0.11787737731374459,0.00095720876399212,0.0009347281729410084,0.0010112581038856884,0.00732322906504423,,0.0018924410760711963,,10,dead_layer_1000,-0.008578898911146498,0.25841620673922844,111249088.0,106787610.0,1842080.0,-0.11315008170137093,0.00017652133951421537,-0.00011197115963312775
598,275,740,-0.11618176042032466,-0.11699440635864632,-0.11767425084160686,0.0011002788755334898,0.001082647432363935,0.0011664024623384583,0.005750653655080235,,0.0020246954705945585,,10,dead_layer_1000,-0.00991212991794162,0.35208092714919537,101131017.0,96865923.0,1675299.0,-0.11271146339906554,0.0001844440446530257,-0.0001289128894610577
599,300,740,-0.1161971642426301,-0.11718317864505365,-0.11787937366846117,0.0012856395845205644,0.0012636725728772853,0.0013613599964726279,0.00587434135908473,,0.00236636339325009,,10,dead_layer_1000,-0.011548754918748454,0.4028304193780779,91137200.0,87091179.0,1509220.0,-0.11264613826810391,0.00019350736311628443,-0.00015066305578728795
600,50,600,-0.11766867241910167,-0.11825741324107522,-0.12027134081643555,0.0005850140100678667,0.0006142513327424731,0.0006364322231602752,0.016881393414939765,,0.0024334235173819464,,50,dead_layer_1000,-0.005291636551484294,0.14414826179149437,174140562.0,170897555.0,2003803.0,-0.11803153639816862,0.00014665526508763694,-7.299767604378331e-05
601,75,600,-0.11762792904909478,-0.11833071141970883,-0.12009712506819689,0.0006209662140521489,0.0006512514272662386,0.0006613486395535997,0.014845819403039834,,0.0018837289989883262,,50,dead_layer_1000,-0.005506781608452778,0.12688615884702284,167703507.0,164191956.0,2003803.0,-0.11758240616234628,0.00014882710425516863,-7.561638348346843e-05
602,100,600,-0.11770703651961974,-0.11853750158952633,-0.12007403395691753,0.0006686201919110689,0.0006882881591649785,0.0007160528335489668,0.0129402258156515,,0.0014281879598228755,,50,dead_layer_1000,-0.005963427811594021,0.1103680863200586,160207151.0,156513719.0,2003803.0,-0.1173058349307357,0.00015169449799979148,-8.181007856079898e-05
603,125,600,-0.11775661175317613,-0.11851013848555474,-0.11994505369458447,0.0007334896494795528,0.0007569419179298429,0.0007827359884577842,0.012087989580966102,,0.0014569527423496868,,50,dead_layer_1000,-0.006525787969972161,0.12052895418141513,151880931.0,148086905.0,1981681.0,-0.11694879439269325,0.0001552603339871492,-8.930632833536527e-05
604,150,600,-0.11783970354178744,-0.11887854182252175,-0.12019407182787335,0.0008158874196455991,0.0008105192228506649,0.0008588543748719234,0.011073535311897933,,0.0014775236106376148,,50,dead_layer_1000,-0.007145563519154799,0.13342835589733418,142906311.0,139075289.0,1923378.0,-0.11697191788505579,0.00015953713827550413,-9.815707181341623e-05
605,175,600,-0.1182299533763231,-0.11890204718612493,-0.12012177377926077,0.0008890933908055247,0.000917994776852079,0.0009718038976369297,0.01027075519282752,,0.0015936188825565244,,50,dead_layer_1000,-0.00809015607297595,0.15516082825821925,133443489.0,129627099.0,1839505.0,-0.11668637547194108,0.00016456593866002344,-0.0001110217129718209
606,190,600,-0.11763055866635624,-0.11812631944793912,-0.11921044298256644,0.0009499088987551216,0.0009402514945469963,0.0009651516580501056,0.00915967526576426,,0.0017063286845044852,,50,dead_layer_1000,-0.008096200583628829,0.18628702819653,123637155.0,119877207.0,1737770.0,-0.1155851163833624,0.00017041066089628978,-0.00010913543871631317
607,200,600,-0.11763055866635624,-0.11812631944793912,-0.11921044298256644,0.0009499088987551216,0.0009402514945469963,0.0009651516580501056,0.00915967526576426,,0.0017063286845044852,,50,dead_layer_1000,-0.008096200583628829,0.18628702819653,123637155.0,119877207.0,1737770.0,-0.1155851163833624,0.00017041066089628978,-0.00010913543871631317
608,225,600,-0.11669695882433043,-0.11740755872159502,-0.11855081791659201,0.0009458935693569284,0.0010044396158716332,0.001050533243378091,0.009698378651140403,,0.0019665770923983144,,50,dead_layer_1000,-0.008861459261438479,0.2027737999451146,113612476.0,109946788.0,1622607.0,-0.11472579512044209,0.0001771762454149247,-0.0001180331741738242
609,250,600,-0.11666159417582928,-0.11692988247431158,-0.11804320676307523,0.0011170476333821173,0.001152117335995661,0.0012037518920706577,0.009464150526597676,,0.0023241275240119437,,50,dead_layer_1000,-0.010197553294927938,0.24557169895811642,103483413.0,99946621.0,1496729.0,-0.11400879914903576,0.000185004135843261,-0.00013466042330605537
610,275,600,-0.11642386304720337,-0.11691837088575865,-0.11785048278628579,0.0013323914609529172,0.0013842387063249157,0.0014415125278731704,0.007937489952790441,,0.0026285890259102065,,50,dead_layer_1000,-0.01223170659798874,0.3311612413425633,93365342.0,89995516.0,1365308.0,-0.11359691703588369,0.00019409620864735497,-0.00016105562797762892
611,300,600,-0.11650819050036841,-0.11722528749119082,-0.11825645909809529,0.0016252739656623615,0.0016810889218225732,0.0017438436257293946,0.008758238483954489,,0.003167033342622886,,50,dead_layer_1000,-0.014746286494870047,0.36160620065610705,83371525.0,80194855.0,1229995.0,-0.11375058318994624,0.00020465244410506389,-0.0001955012488712469
612,50,625,-0.11759638788270951,-0.11821856286640925,-0.12019580107149624,0.0005625018138629928,0.0005874966577014473,0.0006121895567510498,0.016572928953953046,,0.002342474425942149,,50,dead_layer_1000,-0.005093269076736718,0.14134341807960335,176837738.0,173388947.0,2043270.0,-0.11785167361509796,0.00014530450732526157,-7.004834516984498e-05
613,75,625,-0.11755277092908775,-0.11828604869632488,-0.1200239000492885,0.0005952690611326544,0.0006214664151674723,0.0006337784727756694,0.014605165851722312,,0.0018087433604055975,,50,dead_layer_1000,-0.0052804355842078505,0.1238427128297418,170400683.0,166683348.0,2043270.0,-0.1174055476070643,0.00014741357531926547,-7.228550752298267e-05
614,100,625,-0.11762147877675058,-0.11847946809003558,-0.11999500877852921,0.0006392972086921865,0.0006554434642855735,0.0006837776826904448,0.012763726293439193,,0.001365848439920103,,50,dead_layer_1000,-0.005698384371573908,0.1070101636872436,162904327.0,159005111.0,2043270.0,-0.11712285389617681,0.0001501962065083152,-7.792334816876523e-05
615,125,625,-0.11765906394792292,-0.11844672401780726,-0.11986304152362548,0.0006987888575161294,0.0007178058295258212,0.0007438271446869956,0.011931841857813845,,0.0013846633718504508,,50,dead_layer_1000,-0.006205642166525404,0.11604774756075666,154578107.0,150578297.0,2021148.0,-0.11676150663345755,0.00015365281638458176,-8.464282522376609e-05
616,150,625,-0.11772503396027097,-0.11878795483965766,-0.12008844624401015,0.0007741460239011969,0.0007670226907998565,0.0008138541387590719,0.010948670128308156,,0.0013943526097212186,,50,dead_layer_1000,-0.006777122730902731,0.12735360490184766,145603487.0,141566681.0,1962845.0,-0.11675903586849835,0.00015779239447846202,-9.274926338952788e-05
617,175,625,-0.11807634657511742,-0.11879650107504562,-0.12000417401652823,0.0008426566598217036,0.0008640614929596644,0.0009153468309507395,0.010171215738433255,,0.0014931439182499374,,50,dead_layer_1000,-0.007627624942651314,0.1468009288808908,136140665.0,132118491.0,1878972.0,-0.11645874055900285,0.00016265065163785077,-0.0001042578067832168
618,190,625,-0.11748846497870666,-0.11804962728735735,-0.11912780862702806,0.0008910261909118332,0.0008764482611448203,0.0008999496540964417,0.009109696208634834,,0.0015860468457192093,,50,dead_layer_1000,-0.007554488447899297,0.17410534988157328,126334331.0,122368599.0,1777237.0,-0.11538829491747209,0.00016828413071488674,-0.00010145546283081488
619,200,625,-0.11748846497870666,-0.11804962728735735,-0.11912780862702806,0.0008910261909118332,0.0008764482611448203,0.0008999496540964417,0.009109696208634834,,0.0015860468457192093,,50,dead_layer_1000,-0.007554488447899297,0.17410534988157328,126334331.0,122368599.0,1777237.0,-0.11538829491747209,0.00016828413071488674,-0.00010145546283081488
620,225,625,-0.11659216713225179,-0.11736422984992632,-0.11849661835029818,0.0008764366185598876,0.0009272555921044975,0.0009701711513379075,0.009603591100306771,,0.0018155170062229488,,50,dead_layer_1000,-0.008187331966469287,0.18904563795567628,116309652.0,112438180.0,1662074.0,-0.11455235119663267,0.00017478705277450916,-0.00010868112303833443
621,250,625,-0.11653912884679257,-0.11691281258544907,-0.11801526400651424,0.0010258033159354074,0.0010536899301138941,0.0011010709812900757,0.009367741198537954,,0.0021264638889247358,,50,dead_layer_1000,-0.009329903132100763,0.22699857349353525,106180589.0,102438013.0,1536196.0,-0.11385554800885252,0.00018228583967115416,-0.000122824235248085
622,275,625,-0.11629543010766476,-0.11689862635094146,-0.11783225796659476,0.0012096398311820984,0.0012532814944468589,0.001305113910724143,0.00794510170212067,,0.0023791696387043745,,50,dead_layer_1000,-0.01107603243157863,0.2994511244669577,96062518.0,92486908.0,1404775.0,-0.11344634128775093,0.00019096050511073888,-0.0001454090182655192
623,300,625,-0.11634305788488097,-0.11717313619294759,-0.1181971713087994,0.0014583927731689136,0.0015044692027078425,0.001560754813775958,0.008692783235059016,,0.0028331942267884225,,50,dead_layer_1000,-0.013204671452740296,0.3259248678100953,86068701.0,82686247.0,1269462.0,-0.11355208557801635,0.00020098249927173072,-0.000174419123842975
624,50,650,-0.11756635018336915,-0.11820178896765869,-0.12015685603551761,0.0005400665388855113,0.0005637987519478442,0.0005887405655144351,0.016388035768466012,,0.0022554964425663196,,50,dead_layer_1000,-0.004899766729419145,0.13763067608787893,178897147.0,175270544.0,2072744.0,-0.11772103622577533,0.0001442675448013207,-6.722426222940561e-05
625,75,650,-0.11752245753321844,-0.11826579184572582,-0.11998846559865452,0.0005701438724469167,0.0005951423064303059,0.0006077479227215482,0.014478695512756693,,0.0017361715621292484,,50,dead_layer_1000,-0.005065052875618764,0.11991215372956535,172460092.0,168564945.0,2072744.0,-0.1172784316053339,0.00014632900139306774,-6.916899062483805e-05
626,100,650,-0.1175858851389704,-0.11845021889781225,-0.1199574253073181,0.0006107544031271607,0.0006262745959444,0.0006537742527393915,0.012694497766188053,,0.0013054442495958926,,50,dead_layer_1000,-0.005450052392042358,0.1028354389153511,164963736.0,160886708.0,2072744.0,-0.11699271443422145,0.0001490475000967896,-7.4342063139991e-05
627,125,650,-0.11761807474368935,-0.11841548866944901,-0.11982640596000814,0.0006654239115003443,0.0006834836837651142,0.0007084926688490426,0.011887492055951165,,0.001317671983138113,,50,dead_layer_1000,-0.005912658926660128,0.11084524615757406,156637516.0,152459894.0,2050622.0,-0.11663055963594193,0.00015242166992417093,-8.044337010413896e-05
628,150,650,-0.11767596062690518,-0.11873835093118039,-0.12003759688634973,0.0007344369940259197,0.0007284180754527365,0.0007727654912808106,0.010939783970484323,,0.0013209757073752318,,50,dead_layer_1000,-0.006437695449805251,0.12074970684423396,147662896.0,143448278.0,1992319.0,-0.11661146459300806,0.00015645794105107822,-8.785890939335508e-05
